Date,Node_ID,Node_Type,Product_ID,Opening_Inventory,Incoming_Quantity,Outgoing_Quantity,Closing_Inventory,Safety_Stock,Inventory_Risk,Days_of_Cover,Cover_vs_Safety
2026-06-14,F01,Factory,P004,95,1,1,95,20,LOW,95.0,4.75
2026-06-15,F01,Factory,P004,95,10,2,103,20,LOW,51.5,5.15
2026-06-16,F01,Factory,P004,103,4,4,103,20,LOW,25.75,5.15
2026-06-17,F01,Factory,P004,103,8,5,106,20,MEDIUM,21.2,5.3
2026-06-18,F01,Factory,P004,106,6,8,104,20,MEDIUM,13.0,5.2
2026-06-19,F01,Factory,P004,104,6,7,103,20,MEDIUM,14.71,5.15
2026-06-20,F01,Factory,P004,103,10,6,107,20,MEDIUM,17.83,5.35
2026-06-21,F01,Factory,P004,107,0,2,105,20,LOW,52.5,5.25
2026-06-22,F01,Factory,P004,105,8,4,109,20,LOW,27.25,5.45
2026-06-23,F01,Factory,P004,109,3,3,109,20,LOW,36.33,5.45
2026-06-24,F01,Factory,P004,109,1,2,108,20,LOW,54.0,5.4
2026-06-25,F01,Factory,P004,108,10,0,118,20,LOW,999.0,5.9
2026-06-26,F01,Factory,P004,118,11,3,126,20,LOW,42.0,6.3
2026-06-27,F01,Factory,P004,126,12,3,135,20,LOW,45.0,6.75
2026-06-28,F01,Factory,P004,135,13,7,141,20,MEDIUM,20.14,7.05
2026-06-29,F01,Factory,P004,141,14,0,155,20,LOW,999.0,7.75
2026-06-30,F01,Factory,P004,155,15,4,166,20,LOW,41.5,8.3
2026-06-01,F01,Factory,P005,87,3,0,90,19,LOW,999.0,4.737
2026-06-02,F01,Factory,P005,90,10,5,95,19,MEDIUM,19.0,5.0
2026-06-03,F01,Factory,P005,95,10,5,100,19,MEDIUM,20.0,5.263
2026-06-04,F01,Factory,P005,100,1,3,98,19,LOW,32.67,5.158
2026-06-05,F01,Factory,P005,98,5,1,102,19,LOW,102.0,5.368
2026-06-06,F01,Factory,P005,102,11,9,104,19,HIGH,11.56,5.474
2026-06-07,F01,Factory,P005,104,7,5,106,19,MEDIUM,21.2,5.579
2026-06-08,F01,Factory,P005,106,9,6,109,19,MEDIUM,18.17,5.737
2026-06-09,F01,Factory,P005,109,0,5,104,19,MEDIUM,20.8,5.474
2026-06-10,F01,Factory,P005,104,10,8,106,19,MEDIUM,13.25,5.579
2026-06-11,F01,Factory,P005,106,7,8,105,19,MEDIUM,13.12,5.526
2026-06-12,F01,Factory,P005,105,7,3,109,19,LOW,36.33,5.737
2026-06-13,F01,Factory,P005,109,5,6,108,19,MEDIUM,18.0,5.684
2026-06-14,F01,Factory,P005,108,11,2,117,19,LOW,58.5,6.158
2026-06-15,F01,Factory,P005,117,4,7,114,19,MEDIUM,16.29,6.0
2026-06-16,F01,Factory,P005,114,10,4,120,19,LOW,30.0,6.316
2026-06-17,F01,Factory,P005,120,9,0,129,19,LOW,999.0,6.789
2026-06-18,F01,Factory,P005,129,4,11,122,19,HIGH,11.09,6.421
2026-06-19,F01,Factory,P005,122,8,10,120,19,MEDIUM,12.0,6.316
2026-06-20,F01,Factory,P005,120,3,3,120,19,LOW,40.0,6.316
2026-06-21,F01,Factory,P005,120,14,11,123,19,HIGH,11.18,6.474
2026-06-22,F01,Factory,P005,123,13,3,133,19,LOW,44.33,7.0
2026-06-23,F01,Factory,P005,133,12,5,140,19,LOW,28.0,7.368
2026-06-24,F01,Factory,P005,140,14,11,143,19,MEDIUM,13.0,7.526
2026-06-25,F01,Factory,P005,143,7,4,146,19,LOW,36.5,7.684
2026-06-26,F01,Factory,P005,146,17,6,157,19,LOW,26.17,8.263
2026-06-27,F01,Factory,P005,157,8,9,156,19,MEDIUM,17.33,8.211
2026-06-28,F01,Factory,P005,156,17,1,172,19,LOW,172.0,9.053
2026-06-29,F01,Factory,P005,172,20,7,185,19,LOW,26.43,9.737
2026-06-30,F01,Factory,P005,185,0,5,180,19,LOW,36.0,9.474
2026-06-01,F01,Factory,P006,271,15,35,251,59,HIGH,7.17,4.254
2026-06-02,F01,Factory,P006,268,18,11,275,59,LOW,25.0,4.661
2026-06-03,F01,Factory,P006,283,17,26,274,59,HIGH,10.54,4.644
2026-06-04,F01,Factory,P006,294,9,62,241,59,CRITICAL,3.89,4.085
2026-06-05,F01,Factory,P006,283,28,11,300,59,LOW,27.27,5.085
2026-06-06,F01,Factory,P006,307,22,41,288,59,HIGH,7.02,4.881
2026-06-07,F01,Factory,P006,317,13,86,244,59,CRITICAL,2.84,4.136
2026-06-08,F01,Factory,P006,308,9,55,262,59,CRITICAL,4.76,4.441
2026-06-09,F01,Factory,P006,295,14,5,304,59,LOW,60.8,5.153
2026-06-10,F01,Factory,P006,307,30,85,252,59,CRITICAL,2.96,4.271
2026-06-11,F01,Factory,P006,312,21,93,240,59,CRITICAL,2.58,4.068
2026-06-12,F01,Factory,P006,311,5,26,290,59,HIGH,11.15,4.915
2026-06-13,F01,Factory,P006,306,13,63,256,59,CRITICAL,4.06,4.339
2026-06-14,F01,Factory,P006,297,13,92,218,59,CRITICAL,2.37,3.695
2026-06-15,F01,Factory,P006,289,11,37,263,59,HIGH,7.11,4.458
2026-06-16,F01,Factory,P006,284,7,31,260,59,HIGH,8.39,4.407
2026-06-17,F01,Factory,P006,276,2,64,214,59,CRITICAL,3.34,3.627
2026-06-18,F01,Factory,P006,259,0,47,212,59,CRITICAL,4.51,3.593
2026-06-19,F01,Factory,P006,235,24,31,228,59,HIGH,7.35,3.864
2026-06-20,F01,Factory,P006,246,27,66,207,59,CRITICAL,3.14,3.508
2026-06-21,F01,Factory,P006,254,4,64,194,59,CRITICAL,3.03,3.288
2026-06-22,F01,Factory,P006,240,11,64,187,59,CRITICAL,2.92,3.169
2026-06-23,F01,Factory,P006,231,24,60,195,59,CRITICAL,3.25,3.305
2026-06-24,F01,Factory,P006,234,13,13,234,59,MEDIUM,18.0,3.966
2026-06-25,F01,Factory,P006,243,3,11,235,59,MEDIUM,21.36,3.983
2026-06-26,F01,Factory,P006,243,29,55,217,59,CRITICAL,3.95,3.678
2026-06-27,F01,Factory,P006,258,11,43,226,59,HIGH,5.26,3.831
2026-06-28,F01,Factory,P006,258,5,50,213,59,CRITICAL,4.26,3.61
2026-06-29,F01,Factory,P006,249,13,79,183,59,CRITICAL,2.32,3.102
2026-06-30,F01,Factory,P006,243,0,88,155,59,CRITICAL,1.76,2.627
2026-06-01,F01,Factory,P007,193,1,16,178,42,HIGH,11.12,4.238
2026-06-02,F01,Factory,P007,187,7,52,142,42,CRITICAL,2.73,3.381
2026-06-03,F01,Factory,P007,182,14,12,184,42,MEDIUM,15.33,4.381
2026-06-04,F01,Factory,P007,193,11,27,177,42,HIGH,6.56,4.214
2026-06-05,F01,Factory,P007,194,11,0,205,42,LOW,999.0,4.881
2026-06-06,F01,Factory,P007,205,4,34,175,42,HIGH,5.15,4.167
2026-06-07,F01,Factory,P007,199,6,30,175,42,HIGH,5.83,4.167
2026-06-08,F01,Factory,P007,195,3,49,149,42,CRITICAL,3.04,3.548
2026-06-09,F01,Factory,P007,185,4,35,154,42,CRITICAL,4.4,3.667
2026-06-10,F01,Factory,P007,178,18,13,183,42,MEDIUM,14.08,4.357
2026-06-11,F01,Factory,P007,190,3,0,193,42,LOW,999.0,4.595
2026-06-12,F01,Factory,P007,193,8,8,193,42,MEDIUM,24.12,4.595
2026-06-13,F01,Factory,P007,199,21,36,184,42,HIGH,5.11,4.381
2026-06-14,F01,Factory,P007,202,24,67,159,42,CRITICAL,2.37,3.786
2026-06-15,F01,Factory,P007,208,15,16,207,42,MEDIUM,12.94,4.929
2026-06-16,F01,Factory,P007,217,12,15,214,42,MEDIUM,14.27,5.095
2026-06-17,F01,Factory,P007,224,23,29,218,42,HIGH,7.52,5.19
2026-06-18,F01,Factory,P007,238,11,38,211,42,HIGH,5.55,5.024
2026-06-19,F01,Factory,P007,234,10,28,216,42,HIGH,7.71,5.143
2026-06-20,F01,Factory,P007,236,6,4,238,42,LOW,59.5,5.667
2026-06-21,F01,Factory,P007,241,1,19,223,42,HIGH,11.74,5.31
2026-06-22,F01,Factory,P007,233,28,14,247,42,MEDIUM,17.64,5.881
2026-06-23,F01,Factory,P007,256,20,30,246,42,HIGH,8.2,5.857
2026-06-24,F01,Factory,P007,268,9,15,262,42,MEDIUM,17.47,6.238
2026-06-25,F01,Factory,P007,273,19,55,237,42,CRITICAL,4.31,5.643
2026-06-26,F01,Factory,P007,275,11,54,232,42,CRITICAL,4.3,5.524
2026-06-27,F01,Factory,P007,272,16,15,273,42,MEDIUM,18.2,6.5
2026-06-28,F01,Factory,P007,281,24,33,272,42,HIGH,8.24,6.476
2026-06-29,F01,Factory,P007,290,2,50,242,42,CRITICAL,4.84,5.762
2026-06-30,F01,Factory,P007,278,13,76,215,42,CRITICAL,2.83,5.119
2026-06-01,F01,Factory,P008,131,4,12,123,28,HIGH,10.25,4.393
2026-06-02,F01,Factory,P008,123,9,1,131,28,LOW,131.0,4.679
2026-06-03,F01,Factory,P008,131,6,11,126,28,HIGH,11.45,4.5
2026-06-04,F01,Factory,P008,126,3,8,121,28,MEDIUM,15.12,4.321
2026-06-05,F01,Factory,P008,121,11,8,124,28,MEDIUM,15.5,4.429
2026-06-06,F01,Factory,P008,124,1,4,121,28,LOW,30.25,4.321
2026-06-07,F01,Factory,P008,121,5,4,122,28,LOW,30.5,4.357
2026-06-08,F01,Factory,P008,122,13,0,135,28,LOW,999.0,4.821
2026-06-09,F01,Factory,P008,135,8,12,131,28,HIGH,10.92,4.679
2026-06-10,F01,Factory,P008,131,14,7,138,28,MEDIUM,19.71,4.929
2026-06-11,F01,Factory,P008,138,16,5,149,28,LOW,29.8,5.321
2026-06-12,F01,Factory,P008,149,11,7,153,28,MEDIUM,21.86,5.464
2026-06-13,F01,Factory,P008,153,0,0,153,28,LOW,999.0,5.464
2026-06-14,F01,Factory,P008,153,17,2,168,28,LOW,84.0,6.0
2026-06-15,F01,Factory,P008,168,7,9,166,28,MEDIUM,18.44,5.929
2026-06-16,F01,Factory,P008,166,11,8,169,28,MEDIUM,21.12,6.036
2026-06-17,F01,Factory,P008,169,20,12,177,28,MEDIUM,14.75,6.321
2026-06-18,F01,Factory,P008,177,20,11,186,28,MEDIUM,16.91,6.643
2026-06-19,F01,Factory,P008,186,22,10,198,28,MEDIUM,19.8,7.071
2026-06-20,F01,Factory,P008,198,13,15,196,28,MEDIUM,13.07,7.0
2026-06-21,F01,Factory,P008,196,20,1,215,28,LOW,215.0,7.679
2026-06-22,F01,Factory,P008,215,23,14,224,28,MEDIUM,16.0,8.0
2026-06-23,F01,Factory,P008,224,25,15,234,28,MEDIUM,15.6,8.357
2026-06-24,F01,Factory,P008,234,26,6,254,28,LOW,42.33,9.071
2026-06-25,F01,Factory,P008,254,5,4,255,28,LOW,63.75,9.107
2026-06-26,F01,Factory,P008,255,7,5,257,28,LOW,51.4,9.179
2026-06-27,F01,Factory,P008,257,14,4,267,28,LOW,66.75,9.536
2026-06-28,F01,Factory,P008,267,5,13,259,28,MEDIUM,19.92,9.25
2026-06-29,F01,Factory,P008,259,25,3,281,28,LOW,93.67,10.036
2026-06-30,F01,Factory,P008,281,17,18,280,28,MEDIUM,15.56,10.0
2026-06-01,F01,Factory,P009,142,11,4,149,31,LOW,37.25,4.806
2026-06-02,F01,Factory,P009,152,13,0,165,31,LOW,999.0,5.323
2026-06-03,F01,Factory,P009,165,4,16,153,31,HIGH,9.56,4.935
2026-06-04,F01,Factory,P009,164,17,11,170,31,MEDIUM,15.45,5.484
2026-06-05,F01,Factory,P009,178,17,39,156,31,CRITICAL,4.0,5.032
2026-06-06,F01,Factory,P009,179,21,16,184,31,HIGH,11.5,5.935
2026-06-07,F01,Factory,P009,195,2,14,183,31,MEDIUM,13.07,5.903
2026-06-08,F01,Factory,P009,193,18,7,204,31,LOW,29.14,6.581
2026-06-09,F01,Factory,P009,208,16,20,204,31,HIGH,10.2,6.581
2026-06-10,F01,Factory,P009,217,20,29,208,31,HIGH,7.17,6.71
2026-06-11,F01,Factory,P009,225,16,71,170,31,CRITICAL,2.39,5.484
2026-06-12,F01,Factory,P009,224,26,20,230,31,HIGH,11.5,7.419
2026-06-13,F01,Factory,P009,242,15,33,224,31,HIGH,6.79,7.226
2026-06-14,F01,Factory,P009,242,24,22,244,31,HIGH,11.09,7.871
2026-06-15,F01,Factory,P009,255,11,42,224,31,HIGH,5.33,7.226
2026-06-16,F01,Factory,P009,245,28,31,242,31,HIGH,7.81,7.806
2026-06-17,F01,Factory,P009,260,3,24,239,31,HIGH,9.96,7.71
2026-06-18,F01,Factory,P009,256,14,33,237,31,HIGH,7.18,7.645
2026-06-19,F01,Factory,P009,253,20,52,221,31,CRITICAL,4.25,7.129
2026-06-20,F01,Factory,P009,253,0,22,231,31,HIGH,10.5,7.452
2026-06-21,F01,Factory,P009,242,21,67,196,31,CRITICAL,2.93,6.323
2026-06-22,F01,Factory,P009,240,4,42,202,31,CRITICAL,4.81,6.516
2026-06-23,F01,Factory,P009,223,0,14,209,31,MEDIUM,14.93,6.742
2026-06-24,F01,Factory,P009,219,22,58,183,31,CRITICAL,3.16,5.903
2026-06-25,F01,Factory,P009,225,27,48,204,31,CRITICAL,4.25,6.581
2026-06-26,F01,Factory,P009,239,17,30,226,31,HIGH,7.53,7.29
2026-06-27,F01,Factory,P009,244,15,49,210,31,CRITICAL,4.29,6.774
2026-06-28,F01,Factory,P009,247,8,73,182,31,CRITICAL,2.49,5.871
2026-06-29,F01,Factory,P009,235,10,29,216,31,HIGH,7.45,6.968
2026-06-30,F01,Factory,P009,231,18,36,213,31,HIGH,5.92,6.871
2026-06-01,F01,Factory,P010,127,9,0,136,27,LOW,999.0,5.037
2026-06-02,F01,Factory,P010,136,5,13,128,27,HIGH,9.85,4.741
2026-06-03,F01,Factory,P010,136,6,31,111,27,CRITICAL,3.58,4.111
2026-06-04,F01,Factory,P010,131,14,31,114,27,CRITICAL,3.68,4.222
2026-06-05,F01,Factory,P010,136,5,0,141,27,LOW,999.0,5.222
2026-06-06,F01,Factory,P010,141,12,52,101,27,CRITICAL,1.94,3.741
2026-06-07,F01,Factory,P010,141,8,26,123,27,CRITICAL,4.73,4.556
2026-06-08,F01,Factory,P010,138,15,14,139,27,HIGH,9.93,5.148
2026-06-09,F01,Factory,P010,146,3,0,149,27,LOW,999.0,5.519
2026-06-10,F01,Factory,P010,149,13,20,142,27,HIGH,7.1,5.259
2026-06-11,F01,Factory,P010,155,2,0,157,27,LOW,999.0,5.815
2026-06-12,F01,Factory,P010,157,18,16,159,27,HIGH,9.94,5.889
2026-06-13,F01,Factory,P010,171,6,42,135,27,CRITICAL,3.21,5.0
2026-06-14,F01,Factory,P010,167,7,45,129,27,CRITICAL,2.87,4.778
2026-06-15,F01,Factory,P010,160,13,15,158,27,HIGH,10.53,5.852
2026-06-16,F01,Factory,P010,168,5,37,136,27,CRITICAL,3.68,5.037
2026-06-17,F01,Factory,P010,160,11,28,143,27,HIGH,5.11,5.296
2026-06-18,F01,Factory,P010,157,6,0,163,27,LOW,999.0,6.037
2026-06-19,F01,Factory,P010,163,17,9,171,27,MEDIUM,19.0,6.333
2026-06-20,F01,Factory,P010,177,18,36,159,27,CRITICAL,4.42,5.889
2026-06-21,F01,Factory,P010,183,5,41,147,27,CRITICAL,3.59,5.444
2026-06-22,F01,Factory,P010,175,1,23,153,27,HIGH,6.65,5.667
2026-06-23,F01,Factory,P010,170,7,27,150,27,HIGH,5.56,5.556
2026-06-24,F01,Factory,P010,166,10,33,143,27,CRITICAL,4.33,5.296
2026-06-25,F01,Factory,P010,167,9,40,136,27,CRITICAL,3.4,5.037
2026-06-26,F01,Factory,P010,165,3,44,124,27,CRITICAL,2.82,4.593
2026-06-27,F01,Factory,P010,157,0,2,155,27,LOW,77.5,5.741
2026-06-28,F01,Factory,P010,156,13,5,164,27,LOW,32.8,6.074
2026-06-29,F01,Factory,P010,167,15,6,176,27,LOW,29.33,6.519
2026-06-30,F01,Factory,P010,180,3,64,119,27,CRITICAL,1.86,4.407
2026-06-01,F01,Factory,P011,380,8,147,241,83,CRITICAL,1.64,2.904
2026-06-02,F01,Factory,P011,354,15,91,278,83,CRITICAL,3.05,3.349
2026-06-03,F01,Factory,P011,342,39,7,374,83,LOW,53.43,4.506
2026-06-04,F01,Factory,P011,378,15,50,343,83,HIGH,6.86,4.133
2026-06-05,F01,Factory,P011,372,39,21,390,83,MEDIUM,18.57,4.699
2026-06-06,F01,Factory,P011,405,9,34,380,83,HIGH,11.18,4.578
2026-06-07,F01,Factory,P011,400,10,33,377,83,HIGH,11.42,4.542
2026-06-08,F01,Factory,P011,400,6,132,274,83,CRITICAL,2.08,3.301
2026-06-09,F01,Factory,P011,373,36,14,395,83,LOW,28.21,4.759
2026-06-10,F01,Factory,P011,404,26,71,359,83,HIGH,5.06,4.325
2026-06-11,F01,Factory,P011,405,31,78,358,83,CRITICAL,4.59,4.313
2026-06-12,F01,Factory,P011,397,31,66,362,83,HIGH,5.48,4.361
2026-06-13,F01,Factory,P011,402,1,11,392,83,LOW,35.64,4.723
2026-06-14,F01,Factory,P011,400,30,101,329,83,CRITICAL,3.26,3.964
2026-06-15,F01,Factory,P011,394,19,57,356,83,HIGH,6.25,4.289
2026-06-16,F01,Factory,P011,388,10,37,361,83,HIGH,9.76,4.349
2026-06-17,F01,Factory,P011,381,35,53,363,83,HIGH,6.85,4.373
2026-06-18,F01,Factory,P011,391,5,121,275,83,CRITICAL,2.27,3.313
2026-06-19,F01,Factory,P011,362,41,58,345,83,HIGH,5.95,4.157
2026-06-20,F01,Factory,P011,386,16,64,338,83,HIGH,5.28,4.072
2026-06-21,F01,Factory,P011,382,37,54,365,83,HIGH,6.76,4.398
2026-06-22,F01,Factory,P011,402,1,5,398,83,LOW,79.6,4.795
2026-06-23,F01,Factory,P011,401,40,98,343,83,CRITICAL,3.5,4.133
2026-06-24,F01,Factory,P011,410,39,10,439,83,LOW,43.9,5.289
2026-06-25,F01,Factory,P011,444,9,72,381,83,HIGH,5.29,4.59
2026-06-26,F01,Factory,P011,436,12,33,415,83,MEDIUM,12.58,5.0
2026-06-27,F01,Factory,P011,432,30,36,426,83,HIGH,11.83,5.133
2026-06-28,F01,Factory,P011,450,6,34,422,83,MEDIUM,12.41,5.084
2026-06-29,F01,Factory,P011,438,39,100,377,83,CRITICAL,3.77,4.542
2026-06-30,F01,Factory,P011,451,18,32,437,83,MEDIUM,13.66,5.265
2026-06-01,F01,Factory,P012,314,22,5,331,69,LOW,66.2,4.797
2026-06-02,F01,Factory,P012,331,34,28,337,69,MEDIUM,12.04,4.884
2026-06-03,F01,Factory,P012,337,1,32,306,69,HIGH,9.56,4.435
2026-06-04,F01,Factory,P012,306,0,13,293,69,MEDIUM,22.54,4.246
2026-06-05,F01,Factory,P012,293,24,9,308,69,LOW,34.22,4.464
2026-06-06,F01,Factory,P012,308,7,1,314,69,LOW,314.0,4.551
2026-06-07,F01,Factory,P012,314,28,1,341,69,LOW,341.0,4.942
2026-06-08,F01,Factory,P012,341,20,13,348,69,LOW,26.77,5.043
2026-06-09,F01,Factory,P012,348,41,31,358,69,HIGH,11.55,5.188
2026-06-10,F01,Factory,P012,358,35,25,368,69,MEDIUM,14.72,5.333
2026-06-11,F01,Factory,P012,368,24,12,380,69,LOW,31.67,5.507
2026-06-12,F01,Factory,P012,380,7,36,351,69,HIGH,9.75,5.087
2026-06-13,F01,Factory,P012,351,16,15,352,69,MEDIUM,23.47,5.101
2026-06-14,F01,Factory,P012,352,6,9,349,69,LOW,38.78,5.058
2026-06-15,F01,Factory,P012,349,27,14,362,69,LOW,25.86,5.246
2026-06-16,F01,Factory,P012,362,26,7,381,69,LOW,54.43,5.522
2026-06-17,F01,Factory,P012,381,3,33,351,69,HIGH,10.64,5.087
2026-06-18,F01,Factory,P012,351,18,12,357,69,LOW,29.75,5.174
2026-06-19,F01,Factory,P012,357,12,23,346,69,MEDIUM,15.04,5.014
2026-06-20,F01,Factory,P012,346,24,13,357,69,LOW,27.46,5.174
2026-06-21,F01,Factory,P012,357,40,31,366,69,HIGH,11.81,5.304
2026-06-22,F01,Factory,P012,366,8,23,351,69,MEDIUM,15.26,5.087
2026-06-23,F01,Factory,P012,351,41,17,375,69,MEDIUM,22.06,5.435
2026-06-24,F01,Factory,P012,375,1,4,372,69,LOW,93.0,5.391
2026-06-25,F01,Factory,P012,372,30,33,369,69,HIGH,11.18,5.348
2026-06-26,F01,Factory,P012,369,5,19,355,69,MEDIUM,18.68,5.145
2026-06-27,F01,Factory,P012,355,21,9,367,69,LOW,40.78,5.319
2026-06-28,F01,Factory,P012,367,28,31,364,69,HIGH,11.74,5.275
2026-06-29,F01,Factory,P012,364,10,1,373,69,LOW,373.0,5.406
2026-06-30,F01,Factory,P012,373,16,11,378,69,LOW,34.36,5.478
2026-06-01,F01,Factory,P013,407,36,21,422,89,MEDIUM,20.1,4.742
2026-06-02,F01,Factory,P013,422,0,14,408,89,LOW,29.14,4.584
2026-06-03,F01,Factory,P013,408,37,19,426,89,MEDIUM,22.42,4.787
2026-06-04,F01,Factory,P013,426,29,11,444,89,LOW,40.36,4.989
2026-06-05,F01,Factory,P013,444,17,5,456,89,LOW,91.2,5.124
2026-06-06,F01,Factory,P013,456,4,1,459,89,LOW,459.0,5.157
2026-06-07,F01,Factory,P013,459,35,7,487,89,LOW,69.57,5.472
2026-06-08,F01,Factory,P013,487,34,45,476,89,HIGH,10.58,5.348
2026-06-09,F01,Factory,P013,476,41,27,490,89,MEDIUM,18.15,5.506
2026-06-10,F01,Factory,P013,490,7,23,474,89,MEDIUM,20.61,5.326
2026-06-11,F01,Factory,P013,474,52,18,508,89,LOW,28.22,5.708
2026-06-12,F01,Factory,P013,508,52,35,525,89,MEDIUM,15.0,5.899
2026-06-13,F01,Factory,P013,525,17,7,535,89,LOW,76.43,6.011
2026-06-14,F01,Factory,P013,535,1,14,522,89,LOW,37.29,5.865
2026-06-15,F01,Factory,P013,522,21,34,509,89,MEDIUM,14.97,5.719
2026-06-16,F01,Factory,P013,509,36,23,522,89,MEDIUM,22.7,5.865
2026-06-17,F01,Factory,P013,522,46,40,528,89,MEDIUM,13.2,5.933
2026-06-18,F01,Factory,P013,528,47,46,529,89,HIGH,11.5,5.944
2026-06-19,F01,Factory,P013,529,23,42,510,89,MEDIUM,12.14,5.73
2026-06-20,F01,Factory,P013,510,26,9,527,89,LOW,58.56,5.921
2026-06-21,F01,Factory,P013,527,9,4,532,89,LOW,133.0,5.978
2026-06-22,F01,Factory,P013,532,63,8,587,89,LOW,73.38,6.596
2026-06-23,F01,Factory,P013,587,60,45,602,89,MEDIUM,13.38,6.764
2026-06-24,F01,Factory,P013,602,32,54,580,89,HIGH,10.74,6.517
2026-06-25,F01,Factory,P013,580,65,53,592,89,HIGH,11.17,6.652
2026-06-26,F01,Factory,P013,592,36,17,611,89,LOW,35.94,6.865
2026-06-27,F01,Factory,P013,611,3,51,563,89,HIGH,11.04,6.326
2026-06-28,F01,Factory,P013,563,61,30,594,89,MEDIUM,19.8,6.674
2026-06-29,F01,Factory,P013,594,5,48,551,89,HIGH,11.48,6.191
2026-06-30,F01,Factory,P013,551,20,30,541,89,MEDIUM,18.03,6.079
2026-06-01,F01,Factory,P014,205,16,2,219,45,LOW,109.5,4.867
2026-06-02,F01,Factory,P014,219,1,1,219,45,LOW,219.0,4.867
2026-06-03,F01,Factory,P014,219,25,20,224,45,HIGH,11.2,4.978
2026-06-04,F01,Factory,P014,224,11,9,226,45,LOW,25.11,5.022
2026-06-05,F01,Factory,P014,226,11,7,230,45,LOW,32.86,5.111
2026-06-06,F01,Factory,P014,230,15,8,237,45,LOW,29.62,5.267
2026-06-07,F01,Factory,P014,237,17,8,246,45,LOW,30.75,5.467
2026-06-08,F01,Factory,P014,246,18,22,242,45,HIGH,11.0,5.378
2026-06-09,F01,Factory,P014,242,6,1,247,45,LOW,247.0,5.489
2026-06-10,F01,Factory,P014,247,15,2,260,45,LOW,130.0,5.778
2026-06-11,F01,Factory,P014,260,7,20,247,45,MEDIUM,12.35,5.489
2026-06-12,F01,Factory,P014,247,12,13,246,45,MEDIUM,18.92,5.467
2026-06-13,F01,Factory,P014,246,23,3,266,45,LOW,88.67,5.911
2026-06-14,F01,Factory,P014,266,15,0,281,45,LOW,999.0,6.244
2026-06-15,F01,Factory,P014,281,17,6,292,45,LOW,48.67,6.489
2026-06-16,F01,Factory,P014,292,32,7,317,45,LOW,45.29,7.044
2026-06-17,F01,Factory,P014,317,7,0,324,45,LOW,999.0,7.2
2026-06-18,F01,Factory,P014,324,5,6,323,45,LOW,53.83,7.178
2026-06-19,F01,Factory,P014,323,9,23,309,45,MEDIUM,13.43,6.867
2026-06-20,F01,Factory,P014,309,33,25,317,45,MEDIUM,12.68,7.044
2026-06-21,F01,Factory,P014,317,37,27,327,45,MEDIUM,12.11,7.267
2026-06-22,F01,Factory,P014,327,18,12,333,45,LOW,27.75,7.4
2026-06-23,F01,Factory,P014,333,26,10,349,45,LOW,34.9,7.756
2026-06-24,F01,Factory,P014,349,25,33,341,45,HIGH,10.33,7.578
2026-06-25,F01,Factory,P014,341,8,26,323,45,MEDIUM,12.42,7.178
2026-06-26,F01,Factory,P014,323,37,17,343,45,MEDIUM,20.18,7.622
2026-06-27,F01,Factory,P014,343,14,8,349,45,LOW,43.62,7.756
2026-06-28,F01,Factory,P014,349,7,10,346,45,LOW,34.6,7.689
2026-06-29,F01,Factory,P014,346,32,17,361,45,MEDIUM,21.24,8.022
2026-06-30,F01,Factory,P014,361,9,19,351,45,MEDIUM,18.47,7.8
2026-06-01,F01,Factory,P015,265,26,0,291,58,LOW,999.0,5.017
2026-06-02,F01,Factory,P015,291,0,27,264,58,HIGH,9.78,4.552
2026-06-03,F01,Factory,P015,264,24,14,274,58,MEDIUM,19.57,4.724
2026-06-04,F01,Factory,P015,274,30,15,289,58,MEDIUM,19.27,4.983
2026-06-05,F01,Factory,P015,289,18,5,302,58,LOW,60.4,5.207
2026-06-06,F01,Factory,P015,302,29,22,309,58,MEDIUM,14.05,5.328
2026-06-07,F01,Factory,P015,309,11,22,298,58,MEDIUM,13.55,5.138
2026-06-08,F01,Factory,P015,298,26,2,322,58,LOW,161.0,5.552
2026-06-09,F01,Factory,P015,322,6,19,309,58,MEDIUM,16.26,5.328
2026-06-10,F01,Factory,P015,309,23,19,313,58,MEDIUM,16.47,5.397
2026-06-11,F01,Factory,P015,313,14,25,302,58,MEDIUM,12.08,5.207
2026-06-12,F01,Factory,P015,302,16,6,312,58,LOW,52.0,5.379
2026-06-13,F01,Factory,P015,312,4,27,289,58,HIGH,10.7,4.983
2026-06-14,F01,Factory,P015,289,25,12,302,58,LOW,25.17,5.207
2026-06-15,F01,Factory,P015,302,7,2,307,58,LOW,153.5,5.293
2026-06-16,F01,Factory,P015,307,5,3,309,58,LOW,103.0,5.328
2026-06-17,F01,Factory,P015,309,20,5,324,58,LOW,64.8,5.586
2026-06-18,F01,Factory,P015,324,5,9,320,58,LOW,35.56,5.517
2026-06-19,F01,Factory,P015,320,27,15,332,58,MEDIUM,22.13,5.724
2026-06-20,F01,Factory,P015,332,6,24,314,58,MEDIUM,13.08,5.414
2026-06-21,F01,Factory,P015,314,19,5,328,58,LOW,65.6,5.655
2026-06-22,F01,Factory,P015,328,28,31,325,58,HIGH,10.48,5.603
2026-06-23,F01,Factory,P015,325,21,5,341,58,LOW,68.2,5.879
2026-06-24,F01,Factory,P015,341,13,20,334,58,MEDIUM,16.7,5.759
2026-06-25,F01,Factory,P015,334,40,30,344,58,HIGH,11.47,5.931
2026-06-26,F01,Factory,P015,344,40,28,356,58,MEDIUM,12.71,6.138
