Date,Node_ID,Node_Type,Product_ID,Opening_Inventory,Incoming_Quantity,Outgoing_Quantity,Closing_Inventory,Safety_Stock,Inventory_Risk
2026-06-15,F01,Factory,P004,95,10,2,103,20,LOW
2026-06-16,F01,Factory,P004,103,4,4,103,20,LOW
2026-06-17,F01,Factory,P004,103,8,5,106,20,LOW
2026-06-18,F01,Factory,P004,106,6,8,104,20,LOW
2026-06-19,F01,Factory,P004,104,6,7,103,20,LOW
2026-06-20,F01,Factory,P004,103,10,6,107,20,LOW
2026-06-21,F01,Factory,P004,107,0,2,105,20,LOW
2026-06-22,F01,Factory,P004,105,8,4,109,20,LOW
2026-06-23,F01,Factory,P004,109,3,3,109,20,LOW
2026-06-24,F01,Factory,P004,109,1,2,108,20,LOW
2026-06-25,F01,Factory,P004,108,10,0,118,20,LOW
2026-06-26,F01,Factory,P004,118,11,3,126,20,LOW
2026-06-27,F01,Factory,P004,126,12,3,135,20,LOW
2026-06-28,F01,Factory,P004,135,13,7,141,20,LOW
2026-06-29,F01,Factory,P004,141,14,0,155,20,LOW
2026-06-30,F01,Factory,P004,155,15,4,166,20,LOW
2026-06-01,F01,Factory,P005,87,3,0,90,19,LOW
2026-06-02,F01,Factory,P005,90,10,5,95,19,LOW
2026-06-03,F01,Factory,P005,95,10,5,100,19,LOW
2026-06-04,F01,Factory,P005,100,1,3,98,19,LOW
2026-06-05,F01,Factory,P005,98,5,1,102,19,LOW
2026-06-06,F01,Factory,P005,102,11,9,104,19,LOW
2026-06-07,F01,Factory,P005,104,7,5,106,19,LOW
2026-06-08,F01,Factory,P005,106,9,6,109,19,LOW
2026-06-09,F01,Factory,P005,109,0,5,104,19,LOW
2026-06-10,F01,Factory,P005,104,10,8,106,19,LOW
2026-06-11,F01,Factory,P005,106,7,8,105,19,LOW
2026-06-12,F01,Factory,P005,105,7,3,109,19,LOW
2026-06-13,F01,Factory,P005,109,5,6,108,19,LOW
2026-06-14,F01,Factory,P005,108,11,2,117,19,LOW
2026-06-15,F01,Factory,P005,117,4,7,114,19,LOW
2026-06-16,F01,Factory,P005,114,10,4,120,19,LOW
2026-06-17,F01,Factory,P005,120,9,0,129,19,LOW
2026-06-18,F01,Factory,P005,129,4,11,122,19,LOW
2026-06-19,F01,Factory,P005,122,8,10,120,19,LOW
2026-06-20,F01,Factory,P005,120,3,3,120,19,LOW
2026-06-21,F01,Factory,P005,120,14,11,123,19,LOW
2026-06-22,F01,Factory,P005,123,13,3,133,19,LOW
2026-06-23,F01,Factory,P005,133,12,5,140,19,LOW
2026-06-24,F01,Factory,P005,140,14,11,143,19,LOW
2026-06-25,F01,Factory,P005,143,7,4,146,19,LOW
2026-06-26,F01,Factory,P005,146,17,6,157,19,LOW
2026-06-27,F01,Factory,P005,157,8,9,156,19,LOW
2026-06-28,F01,Factory,P005,156,17,1,172,19,LOW
2026-06-29,F01,Factory,P005,172,20,7,185,19,LOW
2026-06-30,F01,Factory,P005,185,0,5,180,19,LOW
2026-06-01,F01,Factory,P006,271,15,18,268,59,LOW
2026-06-02,F01,Factory,P006,268,18,3,283,59,LOW
2026-06-03,F01,Factory,P006,283,17,6,294,59,LOW
2026-06-04,F01,Factory,P006,294,9,20,283,59,LOW
2026-06-05,F01,Factory,P006,283,28,4,307,59,LOW
2026-06-06,F01,Factory,P006,307,22,12,317,59,LOW
2026-06-07,F01,Factory,P006,317,13,22,308,59,LOW
2026-06-08,F01,Factory,P006,308,9,22,295,59,LOW
2026-06-09,F01,Factory,P006,295,14,2,307,59,LOW
2026-06-10,F01,Factory,P006,307,30,25,312,59,LOW
2026-06-11,F01,Factory,P006,312,21,22,311,59,LOW
2026-06-12,F01,Factory,P006,311,5,10,306,59,LOW
2026-06-13,F01,Factory,P006,306,13,22,297,59,LOW
2026-06-14,F01,Factory,P006,297,13,21,289,59,LOW
2026-06-15,F01,Factory,P006,289,11,16,284,59,LOW
2026-06-16,F01,Factory,P006,284,7,15,276,59,LOW
2026-06-17,F01,Factory,P006,276,2,19,259,59,LOW
2026-06-18,F01,Factory,P006,259,0,24,235,59,LOW
2026-06-19,F01,Factory,P006,235,24,13,246,59,LOW
2026-06-20,F01,Factory,P006,246,27,19,254,59,LOW
2026-06-21,F01,Factory,P006,254,4,18,240,59,LOW
2026-06-22,F01,Factory,P006,240,11,20,231,59,LOW
2026-06-23,F01,Factory,P006,231,24,21,234,59,LOW
2026-06-24,F01,Factory,P006,234,13,4,243,59,LOW
2026-06-25,F01,Factory,P006,243,3,3,243,59,LOW
2026-06-26,F01,Factory,P006,243,29,14,258,59,LOW
2026-06-27,F01,Factory,P006,258,11,11,258,59,LOW
2026-06-28,F01,Factory,P006,258,5,14,249,59,LOW
2026-06-29,F01,Factory,P006,249,13,19,243,59,LOW
2026-06-30,F01,Factory,P006,243,0,22,221,59,LOW
2026-06-01,F01,Factory,P007,193,1,7,187,42,LOW
2026-06-02,F01,Factory,P007,187,7,12,182,42,LOW
2026-06-03,F01,Factory,P007,182,14,3,193,42,LOW
2026-06-04,F01,Factory,P007,193,11,10,194,42,LOW
2026-06-05,F01,Factory,P007,194,11,0,205,42,LOW
2026-06-06,F01,Factory,P007,205,4,10,199,42,LOW
2026-06-07,F01,Factory,P007,199,6,10,195,42,LOW
2026-06-08,F01,Factory,P007,195,3,13,185,42,LOW
2026-06-09,F01,Factory,P007,185,4,11,178,42,LOW
2026-06-10,F01,Factory,P007,178,18,6,190,42,LOW
2026-06-11,F01,Factory,P007,190,3,0,193,42,LOW
2026-06-12,F01,Factory,P007,193,8,2,199,42,LOW
2026-06-13,F01,Factory,P007,199,21,18,202,42,LOW
2026-06-14,F01,Factory,P007,202,24,18,208,42,LOW
2026-06-15,F01,Factory,P007,208,15,6,217,42,LOW
2026-06-16,F01,Factory,P007,217,12,5,224,42,LOW
2026-06-17,F01,Factory,P007,224,23,9,238,42,LOW
2026-06-18,F01,Factory,P007,238,11,15,234,42,LOW
2026-06-19,F01,Factory,P007,234,10,8,236,42,LOW
2026-06-20,F01,Factory,P007,236,6,1,241,42,LOW
2026-06-21,F01,Factory,P007,241,1,9,233,42,LOW
2026-06-22,F01,Factory,P007,233,28,5,256,42,LOW
2026-06-23,F01,Factory,P007,256,20,8,268,42,LOW
2026-06-24,F01,Factory,P007,268,9,4,273,42,LOW
2026-06-25,F01,Factory,P007,273,19,17,275,42,LOW
2026-06-26,F01,Factory,P007,275,11,14,272,42,LOW
2026-06-27,F01,Factory,P007,272,16,7,281,42,LOW
2026-06-28,F01,Factory,P007,281,24,15,290,42,LOW
2026-06-29,F01,Factory,P007,290,2,14,278,42,LOW
2026-06-30,F01,Factory,P007,278,13,21,270,42,LOW
2026-06-01,F01,Factory,P008,131,4,12,123,28,LOW
2026-06-02,F01,Factory,P008,123,9,1,131,28,LOW
2026-06-03,F01,Factory,P008,131,6,11,126,28,LOW
2026-06-04,F01,Factory,P008,126,3,8,121,28,LOW
2026-06-05,F01,Factory,P008,121,11,8,124,28,LOW
2026-06-06,F01,Factory,P008,124,1,4,121,28,LOW
2026-06-07,F01,Factory,P008,121,5,4,122,28,LOW
2026-06-08,F01,Factory,P008,122,13,0,135,28,LOW
2026-06-09,F01,Factory,P008,135,8,12,131,28,LOW
2026-06-10,F01,Factory,P008,131,14,7,138,28,LOW
2026-06-11,F01,Factory,P008,138,16,5,149,28,LOW
2026-06-12,F01,Factory,P008,149,11,7,153,28,LOW
2026-06-13,F01,Factory,P008,153,0,0,153,28,LOW
2026-06-14,F01,Factory,P008,153,17,2,168,28,LOW
2026-06-15,F01,Factory,P008,168,7,9,166,28,LOW
2026-06-16,F01,Factory,P008,166,11,8,169,28,LOW
2026-06-17,F01,Factory,P008,169,20,12,177,28,LOW
2026-06-18,F01,Factory,P008,177,20,11,186,28,LOW
2026-06-19,F01,Factory,P008,186,22,10,198,28,LOW
2026-06-20,F01,Factory,P008,198,13,15,196,28,LOW
2026-06-21,F01,Factory,P008,196,20,1,215,28,LOW
2026-06-22,F01,Factory,P008,215,23,14,224,28,LOW
2026-06-23,F01,Factory,P008,224,25,15,234,28,LOW
2026-06-24,F01,Factory,P008,234,26,6,254,28,LOW
2026-06-25,F01,Factory,P008,254,5,4,255,28,LOW
2026-06-26,F01,Factory,P008,255,7,5,257,28,LOW
2026-06-27,F01,Factory,P008,257,14,4,267,28,LOW
2026-06-28,F01,Factory,P008,267,5,13,259,28,LOW
2026-06-29,F01,Factory,P008,259,25,3,281,28,LOW
2026-06-30,F01,Factory,P008,281,17,18,280,28,LOW
2026-06-01,F01,Factory,P009,142,11,1,152,31,LOW
2026-06-02,F01,Factory,P009,152,13,0,165,31,LOW
2026-06-03,F01,Factory,P009,165,4,5,164,31,LOW
2026-06-04,F01,Factory,P009,164,17,3,178,31,LOW
2026-06-05,F01,Factory,P009,178,17,16,179,31,LOW
2026-06-06,F01,Factory,P009,179,21,5,195,31,LOW
2026-06-07,F01,Factory,P009,195,2,4,193,31,LOW
2026-06-08,F01,Factory,P009,193,18,3,208,31,LOW
2026-06-09,F01,Factory,P009,208,16,7,217,31,LOW
2026-06-10,F01,Factory,P009,217,20,12,225,31,LOW
2026-06-11,F01,Factory,P009,225,16,17,224,31,LOW
2026-06-12,F01,Factory,P009,224,26,8,242,31,LOW
2026-06-13,F01,Factory,P009,242,15,15,242,31,LOW
2026-06-14,F01,Factory,P009,242,24,11,255,31,LOW
2026-06-15,F01,Factory,P009,255,11,21,245,31,LOW
2026-06-16,F01,Factory,P009,245,28,13,260,31,LOW
2026-06-17,F01,Factory,P009,260,3,7,256,31,LOW
2026-06-18,F01,Factory,P009,256,14,17,253,31,LOW
2026-06-19,F01,Factory,P009,253,20,20,253,31,LOW
2026-06-20,F01,Factory,P009,253,0,11,242,31,LOW
2026-06-21,F01,Factory,P009,242,21,23,240,31,LOW
2026-06-22,F01,Factory,P009,240,4,21,223,31,LOW
2026-06-23,F01,Factory,P009,223,0,4,219,31,LOW
2026-06-24,F01,Factory,P009,219,22,16,225,31,LOW
2026-06-25,F01,Factory,P009,225,27,13,239,31,LOW
2026-06-26,F01,Factory,P009,239,17,12,244,31,LOW
2026-06-27,F01,Factory,P009,244,15,12,247,31,LOW
2026-06-28,F01,Factory,P009,247,8,20,235,31,LOW
2026-06-29,F01,Factory,P009,235,10,14,231,31,LOW
2026-06-30,F01,Factory,P009,231,18,12,237,31,LOW
2026-06-01,F01,Factory,P010,127,9,0,136,27,LOW
2026-06-02,F01,Factory,P010,136,5,5,136,27,LOW
2026-06-03,F01,Factory,P010,136,6,11,131,27,LOW
2026-06-04,F01,Factory,P010,131,14,9,136,27,LOW
2026-06-05,F01,Factory,P010,136,5,0,141,27,LOW
2026-06-06,F01,Factory,P010,141,12,12,141,27,LOW
2026-06-07,F01,Factory,P010,141,8,11,138,27,LOW
2026-06-08,F01,Factory,P010,138,15,7,146,27,LOW
2026-06-09,F01,Factory,P010,146,3,0,149,27,LOW
2026-06-10,F01,Factory,P010,149,13,7,155,27,LOW
2026-06-11,F01,Factory,P010,155,2,0,157,27,LOW
2026-06-12,F01,Factory,P010,157,18,4,171,27,LOW
2026-06-13,F01,Factory,P010,171,6,10,167,27,LOW
2026-06-14,F01,Factory,P010,167,7,14,160,27,LOW
2026-06-15,F01,Factory,P010,160,13,5,168,27,LOW
2026-06-16,F01,Factory,P010,168,5,13,160,27,LOW
2026-06-17,F01,Factory,P010,160,11,14,157,27,LOW
2026-06-18,F01,Factory,P010,157,6,0,163,27,LOW
2026-06-19,F01,Factory,P010,163,17,3,177,27,LOW
2026-06-20,F01,Factory,P010,177,18,12,183,27,LOW
2026-06-21,F01,Factory,P010,183,5,13,175,27,LOW
2026-06-22,F01,Factory,P010,175,1,6,170,27,LOW
2026-06-23,F01,Factory,P010,170,7,11,166,27,LOW
2026-06-24,F01,Factory,P010,166,10,9,167,27,LOW
2026-06-25,F01,Factory,P010,167,9,11,165,27,LOW
2026-06-26,F01,Factory,P010,165,3,11,157,27,LOW
2026-06-27,F01,Factory,P010,157,0,1,156,27,LOW
2026-06-28,F01,Factory,P010,156,13,2,167,27,LOW
2026-06-29,F01,Factory,P010,167,15,2,180,27,LOW
2026-06-30,F01,Factory,P010,180,3,16,167,27,LOW
2026-06-01,F01,Factory,P011,380,8,34,354,83,LOW
2026-06-02,F01,Factory,P011,354,15,27,342,83,LOW
2026-06-03,F01,Factory,P011,342,39,3,378,83,LOW
2026-06-04,F01,Factory,P011,378,15,21,372,83,LOW
2026-06-05,F01,Factory,P011,372,39,6,405,83,LOW
2026-06-06,F01,Factory,P011,405,9,14,400,83,LOW
2026-06-07,F01,Factory,P011,400,10,10,400,83,LOW
2026-06-08,F01,Factory,P011,400,6,33,373,83,LOW
2026-06-09,F01,Factory,P011,373,36,5,404,83,LOW
2026-06-10,F01,Factory,P011,404,26,25,405,83,LOW
2026-06-11,F01,Factory,P011,405,31,39,397,83,LOW
2026-06-12,F01,Factory,P011,397,31,26,402,83,LOW
2026-06-13,F01,Factory,P011,402,1,3,400,83,LOW
2026-06-14,F01,Factory,P011,400,30,36,394,83,LOW
2026-06-15,F01,Factory,P011,394,19,25,388,83,LOW
2026-06-16,F01,Factory,P011,388,10,17,381,83,LOW
2026-06-17,F01,Factory,P011,381,35,25,391,83,LOW
2026-06-18,F01,Factory,P011,391,5,34,362,83,LOW
2026-06-19,F01,Factory,P011,362,41,17,386,83,LOW
2026-06-20,F01,Factory,P011,386,16,20,382,83,LOW
2026-06-21,F01,Factory,P011,382,37,17,402,83,LOW
2026-06-22,F01,Factory,P011,402,1,2,401,83,LOW
2026-06-23,F01,Factory,P011,401,40,31,410,83,LOW
2026-06-24,F01,Factory,P011,410,39,5,444,83,LOW
2026-06-25,F01,Factory,P011,444,9,17,436,83,LOW
2026-06-26,F01,Factory,P011,436,12,16,432,83,LOW
2026-06-27,F01,Factory,P011,432,30,12,450,83,LOW
2026-06-28,F01,Factory,P011,450,6,18,438,83,LOW
2026-06-29,F01,Factory,P011,438,39,26,451,83,LOW
2026-06-30,F01,Factory,P011,451,18,14,455,83,LOW
2026-06-01,F01,Factory,P012,314,22,5,331,69,LOW
2026-06-02,F01,Factory,P012,331,34,28,337,69,LOW
2026-06-03,F01,Factory,P012,337,1,32,306,69,LOW
2026-06-04,F01,Factory,P012,306,0,13,293,69,LOW
2026-06-05,F01,Factory,P012,293,24,9,308,69,LOW
2026-06-06,F01,Factory,P012,308,7,1,314,69,LOW
2026-06-07,F01,Factory,P012,314,28,1,341,69,LOW
2026-06-08,F01,Factory,P012,341,20,13,348,69,LOW
2026-06-09,F01,Factory,P012,348,41,31,358,69,LOW
2026-06-10,F01,Factory,P012,358,35,25,368,69,LOW
2026-06-11,F01,Factory,P012,368,24,12,380,69,LOW
2026-06-12,F01,Factory,P012,380,7,36,351,69,LOW
2026-06-13,F01,Factory,P012,351,16,15,352,69,LOW
2026-06-14,F01,Factory,P012,352,6,9,349,69,LOW
2026-06-15,F01,Factory,P012,349,27,14,362,69,LOW
2026-06-16,F01,Factory,P012,362,26,7,381,69,LOW
2026-06-17,F01,Factory,P012,381,3,33,351,69,LOW
2026-06-18,F01,Factory,P012,351,18,12,357,69,LOW
2026-06-19,F01,Factory,P012,357,12,23,346,69,LOW
2026-06-20,F01,Factory,P012,346,24,13,357,69,LOW
2026-06-21,F01,Factory,P012,357,40,31,366,69,LOW
2026-06-22,F01,Factory,P012,366,8,23,351,69,LOW
2026-06-23,F01,Factory,P012,351,41,17,375,69,LOW
2026-06-24,F01,Factory,P012,375,1,4,372,69,LOW
2026-06-25,F01,Factory,P012,372,30,33,369,69,LOW
2026-06-26,F01,Factory,P012,369,5,19,355,69,LOW
2026-06-27,F01,Factory,P012,355,21,9,367,69,LOW
2026-06-28,F01,Factory,P012,367,28,31,364,69,LOW
2026-06-29,F01,Factory,P012,364,10,1,373,69,LOW
2026-06-30,F01,Factory,P012,373,16,11,378,69,LOW
2026-06-01,F01,Factory,P013,407,36,21,422,89,LOW
2026-06-02,F01,Factory,P013,422,0,14,408,89,LOW
2026-06-03,F01,Factory,P013,408,37,19,426,89,LOW
2026-06-04,F01,Factory,P013,426,29,11,444,89,LOW
2026-06-05,F01,Factory,P013,444,17,5,456,89,LOW
2026-06-06,F01,Factory,P013,456,4,1,459,89,LOW
2026-06-07,F01,Factory,P013,459,35,7,487,89,LOW
2026-06-08,F01,Factory,P013,487,34,45,476,89,LOW
2026-06-09,F01,Factory,P013,476,41,27,490,89,LOW
2026-06-10,F01,Factory,P013,490,7,23,474,89,LOW
2026-06-11,F01,Factory,P013,474,52,18,508,89,LOW
2026-06-12,F01,Factory,P013,508,52,35,525,89,LOW
2026-06-13,F01,Factory,P013,525,17,7,535,89,LOW
2026-06-14,F01,Factory,P013,535,1,14,522,89,LOW
2026-06-15,F01,Factory,P013,522,21,34,509,89,LOW
2026-06-16,F01,Factory,P013,509,36,23,522,89,LOW
2026-06-17,F01,Factory,P013,522,46,40,528,89,LOW
2026-06-18,F01,Factory,P013,528,47,46,529,89,LOW
2026-06-19,F01,Factory,P013,529,23,42,510,89,LOW
2026-06-20,F01,Factory,P013,510,26,9,527,89,LOW
2026-06-21,F01,Factory,P013,527,9,4,532,89,LOW
2026-06-22,F01,Factory,P013,532,63,8,587,89,LOW
2026-06-23,F01,Factory,P013,587,60,45,602,89,LOW
2026-06-24,F01,Factory,P013,602,32,54,580,89,LOW
2026-06-25,F01,Factory,P013,580,65,53,592,89,LOW
2026-06-26,F01,Factory,P013,592,36,17,611,89,LOW
2026-06-27,F01,Factory,P013,611,3,51,563,89,LOW
2026-06-28,F01,Factory,P013,563,61,30,594,89,LOW
2026-06-29,F01,Factory,P013,594,5,48,551,89,LOW
2026-06-30,F01,Factory,P013,551,20,30,541,89,LOW
2026-06-01,F01,Factory,P014,205,16,2,219,45,LOW
2026-06-02,F01,Factory,P014,219,1,1,219,45,LOW
2026-06-03,F01,Factory,P014,219,25,20,224,45,LOW
2026-06-04,F01,Factory,P014,224,11,9,226,45,LOW
2026-06-05,F01,Factory,P014,226,11,7,230,45,LOW
2026-06-06,F01,Factory,P014,230,15,8,237,45,LOW
2026-06-07,F01,Factory,P014,237,17,8,246,45,LOW
2026-06-08,F01,Factory,P014,246,18,22,242,45,LOW
2026-06-09,F01,Factory,P014,242,6,1,247,45,LOW
2026-06-10,F01,Factory,P014,247,15,2,260,45,LOW
2026-06-11,F01,Factory,P014,260,7,20,247,45,LOW
2026-06-12,F01,Factory,P014,247,12,13,246,45,LOW
2026-06-13,F01,Factory,P014,246,23,3,266,45,LOW
2026-06-14,F01,Factory,P014,266,15,0,281,45,LOW
2026-06-15,F01,Factory,P014,281,17,6,292,45,LOW
2026-06-16,F01,Factory,P014,292,32,7,317,45,LOW
2026-06-17,F01,Factory,P014,317,7,0,324,45,LOW
2026-06-18,F01,Factory,P014,324,5,6,323,45,LOW
2026-06-19,F01,Factory,P014,323,9,23,309,45,LOW
2026-06-20,F01,Factory,P014,309,33,25,317,45,LOW
2026-06-21,F01,Factory,P014,317,37,27,327,45,LOW
2026-06-22,F01,Factory,P014,327,18,12,333,45,LOW
2026-06-23,F01,Factory,P014,333,26,10,349,45,LOW
2026-06-24,F01,Factory,P014,349,25,33,341,45,LOW
2026-06-25,F01,Factory,P014,341,8,26,323,45,LOW
2026-06-26,F01,Factory,P014,323,37,17,343,45,LOW
2026-06-27,F01,Factory,P014,343,14,8,349,45,LOW
2026-06-28,F01,Factory,P014,349,7,10,346,45,LOW
2026-06-29,F01,Factory,P014,346,32,17,361,45,LOW
2026-06-30,F01,Factory,P014,361,9,19,351,45,LOW
2026-06-01,F01,Factory,P015,265,26,0,291,58,LOW
2026-06-02,F01,Factory,P015,291,0,27,264,58,LOW
2026-06-03,F01,Factory,P015,264,24,14,274,58,LOW
2026-06-04,F01,Factory,P015,274,30,15,289,58,LOW
2026-06-05,F01,Factory,P015,289,18,5,302,58,LOW
2026-06-06,F01,Factory,P015,302,29,22,309,58,LOW
2026-06-07,F01,Factory,P015,309,11,22,298,58,LOW
2026-06-08,F01,Factory,P015,298,26,2,322,58,LOW
2026-06-09,F01,Factory,P015,322,6,19,309,58,LOW
2026-06-10,F01,Factory,P015,309,23,19,313,58,LOW
2026-06-11,F01,Factory,P015,313,14,25,302,58,LOW
2026-06-12,F01,Factory,P015,302,16,6,312,58,LOW
2026-06-13,F01,Factory,P015,312,4,27,289,58,LOW
2026-06-14,F01,Factory,P015,289,25,12,302,58,LOW
2026-06-15,F01,Factory,P015,302,7,2,307,58,LOW
2026-06-16,F01,Factory,P015,307,5,3,309,58,LOW
2026-06-17,F01,Factory,P015,309,20,5,324,58,LOW
2026-06-18,F01,Factory,P015,324,5,9,320,58,LOW
2026-06-19,F01,Factory,P015,320,27,15,332,58,LOW
2026-06-20,F01,Factory,P015,332,6,24,314,58,LOW
2026-06-21,F01,Factory,P015,314,19,5,328,58,LOW
2026-06-22,F01,Factory,P015,328,28,31,325,58,LOW
2026-06-23,F01,Factory,P015,325,21,5,341,58,LOW
2026-06-24,F01,Factory,P015,341,13,20,334,58,LOW
2026-06-25,F01,Factory,P015,334,40,30,344,58,LOW
2026-06-26,F01,Factory,P015,344,40,28,356,58,LOW
2026-06-27,F01,Factory,P015,356,25,22,359,58,LOW
2026-06-28,F01,Factory,P015,359,32,25,366,58,LOW
2026-06-29,F01,Factory,P015,366,28,4,390,58,LOW
2026-06-30,F01,Factory,P015,390,42,0,432,58,LOW
2026-06-01,F02,Factory,P001,89,4,3,90,19,LOW
2026-06-02,F02,Factory,P001,90,10,0,100,19,LOW
2026-06-03,F02,Factory,P001,100,5,3,102,19,LOW
2026-06-04,F02,Factory,P001,102,1,2,101,19,LOW
2026-06-05,F02,Factory,P001,101,5,9,97,19,LOW
2026-06-06,F02,Factory,P001,97,4,7,94,19,LOW
2026-06-07,F02,Factory,P001,94,8,7,95,19,LOW
2026-06-08,F02,Factory,P001,95,9,6,98,19,LOW
2026-06-09,F02,Factory,P001,98,8,1,105,19,LOW
2026-06-10,F02,Factory,P001,105,9,0,114,19,LOW
2026-06-11,F02,Factory,P001,114,10,7,117,19,LOW
2026-06-12,F02,Factory,P001,117,10,7,120,19,LOW
2026-06-13,F02,Factory,P001,120,5,4,121,19,LOW
2026-06-14,F02,Factory,P001,121,8,5,124,19,LOW
2026-06-15,F02,Factory,P001,124,5,5,124,19,LOW
2026-06-16,F02,Factory,P001,124,8,2,130,19,LOW
2026-06-17,F02,Factory,P001,130,10,4,136,19,LOW
2026-06-18,F02,Factory,P001,136,4,5,135,19,LOW
2026-06-19,F02,Factory,P001,135,1,7,129,19,LOW
2026-06-20,F02,Factory,P001,129,11,11,129,19,LOW
2026-06-21,F02,Factory,P001,129,4,6,127,19,LOW
2026-06-22,F02,Factory,P001,127,7,8,126,19,LOW
2026-06-23,F02,Factory,P001,126,9,9,126,19,LOW
2026-06-24,F02,Factory,P001,126,12,1,137,19,LOW
2026-06-25,F02,Factory,P001,137,6,8,135,19,LOW
2026-06-26,F02,Factory,P001,135,8,6,137,19,LOW
2026-06-27,F02,Factory,P001,137,2,7,132,19,LOW
2026-06-28,F02,Factory,P001,132,11,0,143,19,LOW
2026-06-29,F02,Factory,P001,143,10,12,141,19,LOW
2026-06-30,F02,Factory,P001,141,9,13,137,19,LOW
2026-06-01,F02,Factory,P002,293,12,0,305,64,LOW
2026-06-02,F02,Factory,P002,305,25,6,324,64,LOW
2026-06-03,F02,Factory,P002,324,0,5,319,64,LOW
2026-06-04,F02,Factory,P002,319,36,24,331,64,LOW
2026-06-05,F02,Factory,P002,331,11,19,323,64,LOW
2026-06-06,F02,Factory,P002,323,13,5,331,64,LOW
2026-06-07,F02,Factory,P002,331,40,26,345,64,LOW
2026-06-08,F02,Factory,P002,345,15,12,348,64,LOW
2026-06-09,F02,Factory,P002,348,35,15,368,64,LOW
2026-06-10,F02,Factory,P002,368,17,13,372,64,LOW
2026-06-11,F02,Factory,P002,372,20,19,373,64,LOW
2026-06-12,F02,Factory,P002,373,1,17,357,64,LOW
2026-06-13,F02,Factory,P002,357,19,9,367,64,LOW
2026-06-14,F02,Factory,P002,367,15,15,367,64,LOW
2026-06-15,F02,Factory,P002,367,16,32,351,64,LOW
2026-06-16,F02,Factory,P002,351,22,17,356,64,LOW
2026-06-17,F02,Factory,P002,356,11,32,335,64,LOW
2026-06-18,F02,Factory,P002,335,0,18,317,64,LOW
2026-06-19,F02,Factory,P002,317,6,23,300,64,LOW
2026-06-20,F02,Factory,P002,300,13,8,305,64,LOW
2026-06-21,F02,Factory,P002,305,2,23,284,64,LOW
2026-06-22,F02,Factory,P002,284,13,7,290,64,LOW
2026-06-23,F02,Factory,P002,290,30,0,320,64,LOW
2026-06-24,F02,Factory,P002,320,18,5,333,64,LOW
2026-06-25,F02,Factory,P002,333,5,0,338,64,LOW
2026-06-26,F02,Factory,P002,338,7,31,314,64,LOW
2026-06-27,F02,Factory,P002,314,17,30,301,64,LOW
2026-06-28,F02,Factory,P002,301,9,22,288,64,LOW
2026-06-29,F02,Factory,P002,288,3,3,288,64,LOW
2026-06-30,F02,Factory,P002,288,0,25,263,64,LOW
2026-06-01,F02,Factory,P003,182,14,13,183,40,LOW
2026-06-02,F02,Factory,P003,183,20,5,198,40,LOW
2026-06-03,F02,Factory,P003,198,17,9,206,40,LOW
2026-06-04,F02,Factory,P003,206,13,13,206,40,LOW
2026-06-05,F02,Factory,P003,206,11,0,217,40,LOW
2026-06-06,F02,Factory,P003,217,2,10,209,40,LOW
2026-06-07,F02,Factory,P003,209,14,14,209,40,LOW
2026-06-08,F02,Factory,P003,209,14,3,220,40,LOW
2026-06-09,F02,Factory,P003,220,9,9,220,40,LOW
2026-06-10,F02,Factory,P003,220,26,11,235,40,LOW
2026-06-11,F02,Factory,P003,235,18,16,237,40,LOW
2026-06-12,F02,Factory,P003,237,10,22,225,40,LOW
2026-06-13,F02,Factory,P003,225,18,18,225,40,LOW
2026-06-14,F02,Factory,P003,225,20,13,232,40,LOW
2026-06-15,F02,Factory,P003,232,0,13,219,40,LOW
2026-06-16,F02,Factory,P003,219,3,12,210,40,LOW
2026-06-17,F02,Factory,P003,210,18,11,217,40,LOW
2026-06-18,F02,Factory,P003,217,8,1,224,40,LOW
2026-06-19,F02,Factory,P003,224,18,15,227,40,LOW
2026-06-20,F02,Factory,P003,227,13,15,225,40,LOW
2026-06-21,F02,Factory,P003,225,21,11,235,40,LOW
2026-06-22,F02,Factory,P003,235,1,20,216,40,LOW
2026-06-23,F02,Factory,P003,216,12,14,214,40,LOW
2026-06-24,F02,Factory,P003,214,23,7,230,40,LOW
2026-06-25,F02,Factory,P003,230,17,0,247,40,LOW
2026-06-26,F02,Factory,P003,247,26,1,272,40,LOW
2026-06-27,F02,Factory,P003,272,18,9,281,40,LOW
2026-06-28,F02,Factory,P003,281,1,12,270,40,LOW
2026-06-29,F02,Factory,P003,270,30,4,296,40,LOW
2026-06-30,F02,Factory,P003,296,10,5,301,40,LOW
2026-06-01,F02,Factory,P004,192,2,4,190,42,LOW
2026-06-02,F02,Factory,P004,190,13,14,189,42,LOW
2026-06-03,F02,Factory,P004,189,15,13,191,42,LOW
2026-06-04,F02,Factory,P004,191,16,7,200,42,LOW
2026-06-05,F02,Factory,P004,200,22,3,219,42,LOW
2026-06-06,F02,Factory,P004,219,18,2,235,42,LOW
2026-06-07,F02,Factory,P004,235,22,2,255,42,LOW
2026-06-08,F02,Factory,P004,255,6,9,252,42,LOW
2026-06-09,F02,Factory,P004,252,21,1,272,42,LOW
2026-06-10,F02,Factory,P004,272,8,9,271,42,LOW
2026-06-11,F02,Factory,P004,271,24,25,270,42,LOW
2026-06-12,F02,Factory,P004,270,20,13,277,42,LOW
2026-06-13,F02,Factory,P004,277,11,22,266,42,LOW
